CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
4251,100311224202604251,202604251,2024-07-01,258,1224,1,1,15,11,3,40,2024-06-29 23:49:02,2024-06-30 01:49:02,2024-07-01 23:49:02,14.160469,76.476328,A minor went missing from outside their school. Witnesses reported seeing them being forced into a white van.
4252,100011015202604252,202604252,2026-03-20,704,1015,1,2,9,59,1,37,2026-03-16 06:02:18,2026-03-16 09:02:18,2026-03-20 06:02:18,13.044095,77.622055,"Complainant was added to a WhatsApp group promising 300% guaranteed returns. They transferred ₹1868774 to UPI ID invest169@okicici. When trying to withdraw, the scammers vanished."
4253,100111097202604253,202604253,2025-11-30,618,1097,1,2,5,79,1,21,2025-11-25 13:34:41,2025-11-26 10:34:41,2025-11-30 13:34:41,13.88021,75.596049,Unknown persons broke the front door lock of the house during the night. Gold ornaments worth ₹185069 and cash were stolen.
4254,100011014202604254,202604254,2024-11-15,567,1014,1,1,4,49,1,43,2024-11-14 17:08:10,2024-11-15 11:08:10,2024-11-15 17:08:10,12.904059,77.502254,Miscellaneous complaint registered regarding public nuisance and damage to public property.
4255,100011015202604255,202604255,2024-08-23,923,1015,1,1,3,76,1,19,2024-08-14 11:12:00,2024-08-16 04:12:00,2024-08-23 11:12:00,13.030997,77.621164,"Fraudster contacted the victim from +918361388464 claiming to be bank staff. They asked to install an APK file. Shortly after, ₹28984 was debited from their SBI account."
4256,100011001202604256,202604256,2024-06-17,410,1001,1,2,13,45,3,27,2024-06-12 17:18:37,2024-06-13 00:18:37,2024-06-17 17:18:37,12.981547,77.506153,"Fraudster contacted the victim from +919135030058 claiming to be bank staff. They asked to install an APK file. Shortly after, ₹13795 was debited from their SBI account."
4257,100181143202604257,202604257,2025-01-02,820,1143,1,1,12,11,2,17,2024-12-29 05:51:26,2024-12-30 11:51:26,2025-01-02 05:51:26,14.841123,74.763004,A group of individuals engaged in a physical altercation near the market. The victim sustained head injuries after being hit with an iron rod.
4258,100011004202604258,202604258,2025-05-13,496,1004,1,2,2,8,3,40,2025-05-05 22:04:33,2025-05-07 00:04:33,2025-05-13 22:04:33,13.047157,77.498602,Unknown persons broke the front door lock of the house during the night. Gold ornaments worth ₹118876 and cash were stolen.
4259,100031033202604259,202604259,2024-01-03,477,1033,1,1,4,39,1,7,2023-12-25 06:12:53,2023-12-25 13:12:53,2024-01-03 06:12:53,12.380935,76.678249,A group of individuals engaged in a physical altercation near the market. The victim sustained head injuries after being hit with an iron rod.
4260,100041039202604260,202604260,2025-04-06,378,1039,1,1,20,41,2,25,2025-04-01 18:56:09,2025-04-03 13:56:09,2025-04-06 18:56:09,13.009127,74.841176,"Complainant was added to a WhatsApp group promising 300% guaranteed returns. They transferred ₹1118689 to UPI ID scammer39@paytm. When trying to withdraw, the scammers vanished."
4261,100121106202604261,202604261,2025-12-19,283,1106,1,1,20,4,1,19,2025-12-13 06:54:20,2025-12-13 15:54:20,2025-12-19 06:54:20,13.39043,77.110354,Unknown persons broke the front door lock of the house during the night. Gold ornaments worth ₹280125 and cash were stolen.
4262,100011002202604262,202604262,2025-07-09,143,1002,1,1,19,39,1,15,2025-07-06 01:39:44,2025-07-06 13:39:44,2025-07-09 01:39:44,12.935335,77.530055,"Complainant was added to a WhatsApp group promising 300% guaranteed returns. They transferred ₹396023 to UPI ID user160@ybl. When trying to withdraw, the scammers vanished."
4263,100011003202604263,202604263,2024-02-07,566,1003,4,2,17,61,2,14,2024-02-01 23:23:01,2024-02-03 05:23:01,2024-02-07 23:23:01,13.004391,77.648538,A group of individuals engaged in a physical altercation near the market. The victim sustained head injuries after being hit with an iron rod.
4264,100011011202604264,202604264,2025-01-06,853,1011,1,1,3,65,2,29,2025-01-02 23:19:35,2025-01-04 00:19:35,2025-01-06 23:19:35,13.018726,77.615807,Miscellaneous complaint registered regarding public nuisance and damage to public property.
4265,100031033202604265,202604265,2026-02-11,646,1033,1,2,11,32,1,21,2026-02-08 15:26:33,2026-02-09 12:26:33,2026-02-11 15:26:33,12.378223,76.688993,A group of individuals engaged in a physical altercation near the market. The victim sustained head injuries after being hit with an iron rod.
4266,100011012202604266,202604266,2026-06-05,230,1012,1,2,10,31,1,1,2026-05-27 07:19:25,2026-05-28 15:19:25,2026-06-05 07:19:25,12.93046,77.544473,Unknown persons broke the front door lock of the house during the night. Gold ornaments worth ₹132555 and cash were stolen.
4267,100301220202604267,202604267,2026-05-17,257,1220,1,1,12,96,4,45,2026-05-12 10:40:42,2026-05-14 10:40:42,2026-05-17 10:40:42,15.474952,74.959709,Three unidentified men on a motorcycle intercepted the victim. They threatened with a machete and snatched a gold chain and mobile phone.
4268,100011014202604268,202604268,2025-08-15,117,1014,1,2,17,70,1,1,2025-08-09 22:54:40,2025-08-10 21:54:40,2025-08-15 22:54:40,12.880078,77.513818,A group of individuals engaged in a physical altercation near the market. The victim sustained head injuries after being hit with an iron rod.
4269,100211160202604269,202604269,2026-06-08,498,1160,1,2,12,31,2,31,2026-06-05 19:58:30,2026-06-07 10:58:30,2026-06-08 19:58:30,13.523371,77.740478,Unknown persons broke the front door lock of the house during the night. Gold ornaments worth ₹125572 and cash were stolen.
4270,100011014202604270,202604270,2025-01-29,420,1014,1,2,2,46,3,7,2025-01-20 22:38:36,2025-01-21 14:38:36,2025-01-29 22:38:36,12.899168,77.529406,A group of individuals engaged in a physical altercation near the market. The victim sustained head injuries after being hit with an iron rod.
4271,100181139202604271,202604271,2025-03-05,703,1139,1,2,11,3,1,16,2025-02-28 10:48:05,2025-02-28 22:48:05,2025-03-05 10:48:05,14.832661,74.875049,Unknown persons broke the front door lock of the house during the night. Gold ornaments worth ₹57906 and cash were stolen.
4272,100061058202604272,202604272,2026-06-13,142,1058,1,1,10,50,1,2,2026-06-03 12:33:23,2026-06-04 22:33:23,2026-06-13 12:33:23,15.428646,75.213157,"Fraudster contacted the victim from +918266341635 claiming to be bank staff. They asked to install an APK file. Shortly after, ₹24604 was debited from their SBI account."
4273,100011004202604273,202604273,2025-04-20,525,1004,3,2,13,7,1,24,2025-04-10 22:24:09,2025-04-11 06:24:09,2025-04-20 22:24:09,13.03086,77.508907,The accused posed as a real estate agent and collected ₹323301 as advance for a site. Later it was found the documents were forged.
4274,100111095202604274,202604274,2025-11-29,924,1095,1,2,8,25,1,6,2025-11-22 11:13:44,2025-11-22 23:13:44,2025-11-29 11:13:44,13.857595,75.484692,Miscellaneous complaint registered regarding public nuisance and damage to public property.
4275,100051047202604275,202604275,2024-04-24,600,1047,1,2,16,25,4,47,2024-04-20 16:15:31,2024-04-22 03:15:31,2024-04-24 16:15:31,15.891092,74.464006,The accused posed as a real estate agent and collected ₹819431 as advance for a site. Later it was found the documents were forged.
4276,100291214202604276,202604276,2024-02-10,512,1214,1,2,18,100,2,29,2024-01-31 12:53:52,2024-02-02 09:53:52,2024-02-10 12:53:52,15.317754,76.113108,"During a raid, police apprehended a suspect carrying 328 grams of MDMA intended for distribution among college students."
4277,100251188202604277,202604277,2025-10-08,428,1188,1,2,2,77,3,35,2025-10-06 17:16:42,2025-10-07 21:16:42,2025-10-08 17:16:42,14.737302,75.435366,A minor went missing from outside their school. Witnesses reported seeing them being forced into a white van.
4278,100011015202604278,202604278,2026-04-07,412,1015,1,1,7,77,4,15,2026-04-06 01:54:49,2026-04-07 01:54:49,2026-04-07 01:54:49,13.02671,77.607081,Victim received a video call from someone claiming to be CBI. They were told a FedEx courier with drugs was seized in their name. They transferred ₹267100 to clear their name.
4279,100011010202604279,202604279,2026-03-13,282,1010,3,1,12,93,1,34,2026-03-09 14:36:39,2026-03-10 22:36:39,2026-03-13 14:36:39,13.032624,77.485709,The accused posed as a real estate agent and collected ₹378084 as advance for a site. Later it was found the documents were forged.
4280,100011014202604280,202604280,2025-06-06,286,1014,1,2,8,5,3,11,2025-06-05 08:24:02,2025-06-05 22:24:02,2025-06-06 08:24:02,12.896795,77.508692,Three unidentified men on a motorcycle intercepted the victim. They threatened with a machete and snatched a gold chain and mobile phone.
4281,100011015202604281,202604281,2024-07-29,806,1015,1,1,12,47,1,23,2024-07-23 19:04:54,2024-07-24 16:04:54,2024-07-29 19:04:54,13.059491,77.629829,Unknown persons broke the front door lock of the house during the night. Gold ornaments worth ₹190489 and cash were stolen.
4282,100011002202604282,202604282,2026-04-24,413,1002,1,1,8,53,3,32,2026-04-21 21:35:24,2026-04-22 16:35:24,2026-04-24 21:35:24,12.943607,77.556667,"Fraudster contacted the victim from +918791205006 claiming to be bank staff. They asked to install an APK file. Shortly after, ₹49331 was debited from their SBI account."
4283,100031024202604283,202604283,2025-02-03,732,1024,1,2,4,26,1,21,2025-01-27 12:29:19,2025-01-28 06:29:19,2025-02-03 12:29:19,12.199592,76.57563,The accused posed as a real estate agent and collected ₹833028 as advance for a site. Later it was found the documents were forged.
4284,100061059202604284,202604284,2025-02-05,862,1059,3,1,7,12,1,29,2025-01-28 19:17:46,2025-01-29 17:17:46,2025-02-05 19:17:46,15.344284,75.155496,The victim was found murdered in an isolated plot. Preliminary investigation suggests previous enmity as the motive.
4285,100031033202604285,202604285,2024-04-19,296,1033,1,1,10,70,1,36,2024-04-15 00:26:09,2024-04-15 17:26:09,2024-04-19 00:26:09,12.351366,76.688925,Victim received a video call from someone claiming to be CBI. They were told a FedEx courier with drugs was seized in their name. They transferred ₹241625 to clear their name.
4286,100051044202604286,202604286,2024-02-09,560,1044,1,1,15,49,1,2,2024-02-07 04:15:41,2024-02-07 13:15:41,2024-02-09 04:15:41,15.961893,74.480844,Three unidentified men on a motorcycle intercepted the victim. They threatened with a machete and snatched a gold chain and mobile phone.
4287,100011007202604287,202604287,2024-07-25,615,1007,1,1,10,65,1,19,2024-07-22 09:00:58,2024-07-24 08:00:58,2024-07-25 09:00:58,12.871725,77.544722,Unknown persons broke the front door lock of the house during the night. Gold ornaments worth ₹202616 and cash were stolen.
4288,100011008202604288,202604288,2024-09-29,156,1008,4,1,10,61,4,36,2024-09-19 11:57:15,2024-09-20 04:57:15,2024-09-29 11:57:15,13.001029,77.614363,Miscellaneous complaint registered regarding public nuisance and damage to public property.
4289,100101091202604289,202604289,2024-05-13,867,1091,4,2,19,77,2,42,2024-05-04 23:29:48,2024-05-06 16:29:48,2024-05-13 23:29:48,14.46304,75.926941,"Complainant was added to a WhatsApp group promising 300% guaranteed returns. They transferred ₹282188 to UPI ID scammer39@paytm. When trying to withdraw, the scammers vanished."
4290,100011003202604290,202604290,2025-08-19,760,1003,1,2,12,1,1,38,2025-08-14 06:22:09,2025-08-15 05:22:09,2025-08-19 06:22:09,13.026492,77.637454,A minor went missing from outside their school. Witnesses reported seeing them being forced into a white van.
4291,100031027202604291,202604291,2024-10-31,706,1027,1,2,18,47,1,48,2024-10-26 00:33:19,2024-10-26 11:33:19,2024-10-31 00:33:19,12.266089,76.725795,"During a raid, police apprehended a suspect carrying 408 grams of MDMA intended for distribution among college students."
4292,100011001202604292,202604292,2025-03-29,401,1001,3,2,13,34,1,31,2025-03-25 20:49:24,2025-03-27 15:49:24,2025-03-29 20:49:24,13.006095,77.49071,The accused posed as a real estate agent and collected ₹757445 as advance for a site. Later it was found the documents were forged.
4293,100011007202604293,202604293,2025-06-09,175,1007,1,2,17,12,1,23,2025-06-06 10:57:43,2025-06-08 09:57:43,2025-06-09 10:57:43,12.866883,77.517691,A group of individuals engaged in a physical altercation near the market. The victim sustained head injuries after being hit with an iron rod.
4294,100221169202604294,202604294,2025-07-06,133,1169,1,2,17,85,2,36,2025-06-29 02:19:38,2025-06-30 03:19:38,2025-07-06 02:19:38,13.120976,78.081934,Miscellaneous complaint registered regarding public nuisance and damage to public property.
4295,100301219202604295,202604295,2024-08-18,914,1219,1,1,10,47,3,29,2024-08-08 03:12:23,2024-08-09 23:12:23,2024-08-18 03:12:23,15.408005,74.983403,"Complainant was added to a WhatsApp group promising 300% guaranteed returns. They transferred ₹262065 to UPI ID invest169@okicici. When trying to withdraw, the scammers vanished."
4296,100011002202604296,202604296,2025-12-30,155,1002,4,2,16,25,3,4,2025-12-25 13:38:57,2025-12-26 20:38:57,2025-12-30 13:38:57,12.939349,77.552044,Unknown persons broke the front door lock of the house during the night. Gold ornaments worth ₹64660 and cash were stolen.
4297,100031028202604297,202604297,2024-05-02,225,1028,3,2,15,98,2,15,2024-04-26 07:37:02,2024-04-28 01:37:02,2024-05-02 07:37:02,12.31432,76.65555,Unknown persons broke the front door lock of the house during the night. Gold ornaments worth ₹298681 and cash were stolen.
4298,100131108202604298,202604298,2024-01-08,676,1108,1,2,3,54,4,26,2024-01-02 20:42:59,2024-01-04 20:42:59,2024-01-08 20:42:59,13.107192,76.022139,"Complainant was added to a WhatsApp group promising 300% guaranteed returns. They transferred ₹1513579 to UPI ID invest169@okicici. When trying to withdraw, the scammers vanished."
4299,100261195202604299,202604299,2025-07-02,544,1195,1,2,2,15,1,31,2025-06-30 14:36:44,2025-07-01 04:36:44,2025-07-02 14:36:44,16.255363,75.676868,Unknown persons broke the front door lock of the house during the night. Gold ornaments worth ₹226376 and cash were stolen.
4300,100211161202604300,202604300,2026-01-21,305,1161,1,2,4,73,4,26,2026-01-16 10:00:45,2026-01-17 08:00:45,2026-01-21 10:00:45,13.470228,77.758297,"During a raid, police apprehended a suspect carrying 181 grams of MDMA intended for distribution among college students."
4301,100091080202604301,202604301,2024-05-06,631,1080,1,1,11,93,1,15,2024-05-05 08:39:13,2024-05-05 10:39:13,2024-05-06 08:39:13,16.192629,77.405197,Unknown persons broke the front door lock of the house during the night. Gold ornaments worth ₹257764 and cash were stolen.
4302,100031024202604302,202604302,2025-02-28,138,1024,1,2,20,60,2,38,2025-02-18 10:01:01,2025-02-20 00:01:01,2025-02-28 10:01:01,12.19676,76.614314,Three unidentified men on a motorcycle intercepted the victim. They threatened with a machete and snatched a gold chain and mobile phone.
4303,100041043202604303,202604303,2025-10-23,631,1043,1,2,3,43,1,29,2025-10-14 16:43:57,2025-10-15 22:43:57,2025-10-23 16:43:57,12.901797,74.78891,Unknown persons broke the front door lock of the house during the night. Gold ornaments worth ₹201035 and cash were stolen.
4304,100241182202604304,202604304,2026-06-27,689,1182,1,2,17,56,2,28,2026-06-26 01:37:56,2026-06-27 21:37:56,2026-06-27 01:37:56,15.406956,75.613604,Miscellaneous complaint registered regarding public nuisance and damage to public property.
