CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PoliceStationID,latitude,longitude,CaseCategoryID,GravityOffenceID,CaseStatusID,CrimeType,BriefFacts
3789,"undefined","undefined","undefined",1008,undefined,undefined,1,1,3,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
3790,"undefined","undefined","undefined",1142,undefined,undefined,1,2,2,"Others","Detailed facts about Others"
3791,"undefined","undefined","undefined",1002,undefined,undefined,1,2,2,"Theft/Property","Detailed facts about Theft/Property"
3792,"undefined","undefined","undefined",1004,undefined,undefined,1,2,4,"Kidnapping","Detailed facts about Kidnapping"
3793,"undefined","undefined","undefined",1052,undefined,undefined,1,2,2,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
3794,"undefined","undefined","undefined",1002,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
3795,"undefined","undefined","undefined",1185,undefined,undefined,1,1,1,"Theft/Property","Detailed facts about Theft/Property"
3796,"undefined","undefined","undefined",1212,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
3797,"undefined","undefined","undefined",1032,undefined,undefined,1,1,1,"Theft/Property","Detailed facts about Theft/Property"
3798,"undefined","undefined","undefined",1054,undefined,undefined,1,2,2,"Theft/Property","Detailed facts about Theft/Property"
3799,"undefined","undefined","undefined",1061,undefined,undefined,1,1,2,"Theft/Property","Detailed facts about Theft/Property"
3800,"undefined","undefined","undefined",1009,undefined,undefined,1,2,2,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
3801,"undefined","undefined","undefined",1014,undefined,undefined,1,1,3,"Narcotics","Detailed facts about Narcotics"
3802,"undefined","undefined","undefined",1215,undefined,undefined,1,2,2,"Cybercrime","Detailed facts about Cybercrime"
3803,"undefined","undefined","undefined",1012,undefined,undefined,1,2,1,"Narcotics","Detailed facts about Narcotics"
3804,"undefined","undefined","undefined",1042,undefined,undefined,1,1,4,"Cybercrime","Detailed facts about Cybercrime"
3805,"undefined","undefined","undefined",1030,undefined,undefined,1,2,4,"Cybercrime","Detailed facts about Cybercrime"
3806,"undefined","undefined","undefined",1002,undefined,undefined,1,1,1,"Murder/Attempt","Detailed facts about Murder/Attempt"
3807,"undefined","undefined","undefined",1094,undefined,undefined,1,2,1,"Assault/Violent","Detailed facts about Assault/Violent"
3808,"undefined","undefined","undefined",1048,undefined,undefined,1,1,1,"Theft/Property","Detailed facts about Theft/Property"
3809,"undefined","undefined","undefined",1006,undefined,undefined,1,2,3,"Theft/Property","Detailed facts about Theft/Property"
3810,"undefined","undefined","undefined",1004,undefined,undefined,1,1,1,"Theft/Property","Detailed facts about Theft/Property"
3811,"undefined","undefined","undefined",1015,undefined,undefined,1,2,2,"Assault/Violent","Detailed facts about Assault/Violent"
3812,"undefined","undefined","undefined",1028,undefined,undefined,1,1,2,"Theft/Property","Detailed facts about Theft/Property"
3813,"undefined","undefined","undefined",1011,undefined,undefined,1,1,1,"Cybercrime","Detailed facts about Cybercrime"
3814,"undefined","undefined","undefined",1013,undefined,undefined,1,2,2,"Assault/Violent","Detailed facts about Assault/Violent"
3815,"undefined","undefined","undefined",1010,undefined,undefined,1,2,2,"Cybercrime","Detailed facts about Cybercrime"
3816,"undefined","undefined","undefined",1012,undefined,undefined,1,2,1,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
3817,"undefined","undefined","undefined",1016,undefined,undefined,1,2,4,"Theft/Property","Detailed facts about Theft/Property"
3818,"undefined","undefined","undefined",1091,undefined,undefined,1,2,2,"Narcotics","Detailed facts about Narcotics"
3819,"undefined","undefined","undefined",1008,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
3820,"undefined","undefined","undefined",1009,undefined,undefined,1,1,4,"Cybercrime","Detailed facts about Cybercrime"
3821,"undefined","undefined","undefined",1064,undefined,undefined,1,2,3,"Theft/Property","Detailed facts about Theft/Property"
3822,"undefined","undefined","undefined",1151,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
3823,"undefined","undefined","undefined",1029,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
3824,"undefined","undefined","undefined",1101,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
3825,"undefined","undefined","undefined",1029,undefined,undefined,1,2,2,"Cybercrime","Detailed facts about Cybercrime"
3826,"undefined","undefined","undefined",1001,undefined,undefined,1,1,4,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
3827,"undefined","undefined","undefined",1015,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
3828,"undefined","undefined","undefined",1007,undefined,undefined,1,1,3,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
3829,"undefined","undefined","undefined",1194,undefined,undefined,1,1,3,"Assault/Violent","Detailed facts about Assault/Violent"
3830,"undefined","undefined","undefined",1112,undefined,undefined,1,1,2,"Cybercrime","Detailed facts about Cybercrime"
3831,"undefined","undefined","undefined",1003,undefined,undefined,1,2,4,"Assault/Violent","Detailed facts about Assault/Violent"
3832,"undefined","undefined","undefined",1031,undefined,undefined,1,1,2,"Theft/Property","Detailed facts about Theft/Property"
3833,"undefined","undefined","undefined",1010,undefined,undefined,1,2,2,"Assault/Violent","Detailed facts about Assault/Violent"
3834,"undefined","undefined","undefined",1031,undefined,undefined,1,2,2,"Kidnapping","Detailed facts about Kidnapping"
3835,"undefined","undefined","undefined",1028,undefined,undefined,1,2,2,"Theft/Property","Detailed facts about Theft/Property"
3836,"undefined","undefined","undefined",1001,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
3837,"undefined","undefined","undefined",1002,undefined,undefined,1,2,3,"Cybercrime","Detailed facts about Cybercrime"
3838,"undefined","undefined","undefined",1061,undefined,undefined,1,1,2,"Cybercrime","Detailed facts about Cybercrime"
3839,"undefined","undefined","undefined",1081,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
3840,"undefined","undefined","undefined",1053,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
3841,"undefined","undefined","undefined",1007,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
3842,"undefined","undefined","undefined",1012,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
3843,"undefined","undefined","undefined",1070,undefined,undefined,1,1,2,"Cybercrime","Detailed facts about Cybercrime"
3844,"undefined","undefined","undefined",1059,undefined,undefined,1,2,3,"Cybercrime","Detailed facts about Cybercrime"
3845,"undefined","undefined","undefined",1014,undefined,undefined,1,2,1,"Assault/Violent","Detailed facts about Assault/Violent"
3846,"undefined","undefined","undefined",1011,undefined,undefined,1,2,4,"Cybercrime","Detailed facts about Cybercrime"
3847,"undefined","undefined","undefined",1024,undefined,undefined,1,2,2,"Murder/Attempt","Detailed facts about Murder/Attempt"
3848,"undefined","undefined","undefined",1171,undefined,undefined,1,2,3,"Kidnapping","Detailed facts about Kidnapping"
3849,"undefined","undefined","undefined",1031,undefined,undefined,1,2,2,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
3850,"undefined","undefined","undefined",1004,undefined,undefined,1,2,2,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
3851,"undefined","undefined","undefined",1081,undefined,undefined,1,2,1,"Others","Detailed facts about Others"
3852,"undefined","undefined","undefined",1214,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
3853,"undefined","undefined","undefined",1045,undefined,undefined,1,2,3,"Cybercrime","Detailed facts about Cybercrime"
3854,"undefined","undefined","undefined",1012,undefined,undefined,1,2,2,"Cybercrime","Detailed facts about Cybercrime"
3855,"undefined","undefined","undefined",1031,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
3856,"undefined","undefined","undefined",1001,undefined,undefined,1,1,1,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
3857,"undefined","undefined","undefined",1159,undefined,undefined,1,2,2,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
3858,"undefined","undefined","undefined",1046,undefined,undefined,1,2,2,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
3859,"undefined","undefined","undefined",1005,undefined,undefined,1,1,3,"Others","Detailed facts about Others"
3860,"undefined","undefined","undefined",1014,undefined,undefined,1,2,2,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
3861,"undefined","undefined","undefined",1200,undefined,undefined,1,2,4,"Murder/Attempt","Detailed facts about Murder/Attempt"
3862,"undefined","undefined","undefined",1188,undefined,undefined,1,2,3,"Cybercrime","Detailed facts about Cybercrime"
3863,"undefined","undefined","undefined",1032,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
3864,"undefined","undefined","undefined",1211,undefined,undefined,1,1,2,"Theft/Property","Detailed facts about Theft/Property"
3865,"undefined","undefined","undefined",1156,undefined,undefined,1,2,3,"Cybercrime","Detailed facts about Cybercrime"
3866,"undefined","undefined","undefined",1031,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
3867,"undefined","undefined","undefined",1085,undefined,undefined,1,1,3,"Cybercrime","Detailed facts about Cybercrime"
3868,"undefined","undefined","undefined",1156,undefined,undefined,1,1,1,"Cybercrime","Detailed facts about Cybercrime"
3869,"undefined","undefined","undefined",1030,undefined,undefined,1,2,4,"Narcotics","Detailed facts about Narcotics"
3870,"undefined","undefined","undefined",1024,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
3871,"undefined","undefined","undefined",1054,undefined,undefined,1,2,1,"Narcotics","Detailed facts about Narcotics"
3872,"undefined","undefined","undefined",1013,undefined,undefined,1,2,1,"Murder/Attempt","Detailed facts about Murder/Attempt"
3873,"undefined","undefined","undefined",1004,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
3874,"undefined","undefined","undefined",1012,undefined,undefined,1,2,1,"Others","Detailed facts about Others"
3875,"undefined","undefined","undefined",1035,undefined,undefined,1,1,1,"Others","Detailed facts about Others"
3876,"undefined","undefined","undefined",1117,undefined,undefined,1,2,1,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
3877,"undefined","undefined","undefined",1006,undefined,undefined,1,2,4,"Cybercrime","Detailed facts about Cybercrime"
3878,"undefined","undefined","undefined",1049,undefined,undefined,1,1,3,"Assault/Violent","Detailed facts about Assault/Violent"
3879,"undefined","undefined","undefined",1011,undefined,undefined,1,2,4,"Assault/Violent","Detailed facts about Assault/Violent"
3880,"undefined","undefined","undefined",1007,undefined,undefined,1,2,1,"Kidnapping","Detailed facts about Kidnapping"
3881,"undefined","undefined","undefined",1006,undefined,undefined,1,2,1,"Assault/Violent","Detailed facts about Assault/Violent"
3882,"undefined","undefined","undefined",1160,undefined,undefined,1,2,2,"Kidnapping","Detailed facts about Kidnapping"
3883,"undefined","undefined","undefined",1013,undefined,undefined,1,2,2,"Murder/Attempt","Detailed facts about Murder/Attempt"
3884,"undefined","undefined","undefined",1063,undefined,undefined,1,2,1,"Others","Detailed facts about Others"
3885,"undefined","undefined","undefined",1202,undefined,undefined,1,2,1,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
3886,"undefined","undefined","undefined",1168,undefined,undefined,1,1,2,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
3887,"undefined","undefined","undefined",1012,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
3888,"undefined","undefined","undefined",1028,undefined,undefined,1,1,2,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
3889,"undefined","undefined","undefined",1013,undefined,undefined,1,2,3,"Cybercrime","Detailed facts about Cybercrime"
3890,"undefined","undefined","undefined",1011,undefined,undefined,1,1,4,"Cybercrime","Detailed facts about Cybercrime"
3891,"undefined","undefined","undefined",1035,undefined,undefined,1,2,2,"Theft/Property","Detailed facts about Theft/Property"
3892,"undefined","undefined","undefined",1136,undefined,undefined,1,2,2,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
3893,"undefined","undefined","undefined",1018,undefined,undefined,1,1,1,"Cybercrime","Detailed facts about Cybercrime"
3894,"undefined","undefined","undefined",1083,undefined,undefined,1,2,3,"Assault/Violent","Detailed facts about Assault/Violent"
3895,"undefined","undefined","undefined",1048,undefined,undefined,1,1,2,"Narcotics","Detailed facts about Narcotics"
3896,"undefined","undefined","undefined",1004,undefined,undefined,1,2,2,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
3897,"undefined","undefined","undefined",1177,undefined,undefined,1,1,1,"Theft/Property","Detailed facts about Theft/Property"
3898,"undefined","undefined","undefined",1039,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
3899,"undefined","undefined","undefined",1009,undefined,undefined,1,2,3,"Cybercrime","Detailed facts about Cybercrime"
3900,"undefined","undefined","undefined",1003,undefined,undefined,1,1,1,"Narcotics","Detailed facts about Narcotics"
3901,"undefined","undefined","undefined",1014,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
3902,"undefined","undefined","undefined",1104,undefined,undefined,1,1,3,"Cybercrime","Detailed facts about Cybercrime"
3903,"undefined","undefined","undefined",1003,undefined,undefined,1,2,1,"Assault/Violent","Detailed facts about Assault/Violent"
3904,"undefined","undefined","undefined",1049,undefined,undefined,1,1,2,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
3905,"undefined","undefined","undefined",1064,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
3906,"undefined","undefined","undefined",1012,undefined,undefined,1,2,4,"Others","Detailed facts about Others"
3907,"undefined","undefined","undefined",1013,undefined,undefined,1,2,2,"Narcotics","Detailed facts about Narcotics"
3908,"undefined","undefined","undefined",1039,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
3909,"undefined","undefined","undefined",1015,undefined,undefined,1,1,3,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
3910,"undefined","undefined","undefined",1141,undefined,undefined,1,2,2,"Others","Detailed facts about Others"
